word,definition
"loungewear","clothing suitable for relaxation"
"lovastatin","an oral drug (trade name Mevacor) to reduce blood cholesterol levels"
"love-token","keepsake given as a token of love"
"lumberjack","a short warm outer jacket"
"lumberjack","a person who fells trees"
"lumbermill","a mill for dressing logs and lumber"
"lumberyard","a workplace where lumber is stocked for sale"
"lovingness","a quality proceeding from feelings of affection or love"
"lovingness","a loving feeling"
"loneliness","a disposition toward being alone"
"loneliness","sadness resulting from being forsaken or abandoned"
"loneliness","the state of being alone in solitary isolation"
"loveliness","the quality of being good looking and attractive"
"legibility","distinctness that makes perception easy"
"legibility","a quality of writing (print or handwriting) that can be easily read"
"legitimacy","undisputed credibility"
"legitimacy","lawfulness by virtue of being authorized or in accordance with law"
"logicality","correct and valid reasoning"
"likelihood","the probability of a specified outcome"
"likeliness","the probability of a specified outcome"
"lawfulness","the quality of conforming to law"
"liberality","the trait of being generous in behavior and temperament"
"liberality","an inclination to favor progress and individual freedom"
"littleness","lack of generosity in trifling matters"
"littleness","the property of having relatively little strength or vigor"
"littleness","the property of having a relatively small size"
"lordliness","overbearing pride evidenced by a superior manner toward inferiors"
"lordliness","formality in bearing and appearance"
"liquidness","the property of flowing easily"
"liquidness","the state in which a substance exhibits a characteristic readiness to flow with little or no tendency to disperse and relatively high incompressibility"
"life-style","a manner of living that reflects the person's values and attitudes"
"lyricality","the property of being suitable for singing"
"laterality","superior development of one side of the body"
"laterality","the property of using one hand more than the other"
"laterality","localization of function on either the right or left sides of the brain"
"luminosity","the quality of being luminous"
"lobularity","the property of having lobules"
"luxuriance","the property of being lush and abundant and a pleasure to the senses"
"lung-power","the ability to speak loudly"
"leukorrhea","discharge of white mucous material from the vagina"
"leucorrhea","discharge of white mucous material from the vagina"
"lymphocyte","an agranulocytic leukocyte that normally makes up a quarter of the white blood cell count but increases in the presence of infection"
"lithomancy","divination by means of stones or stone talismans"
"literalism","the doctrine of realistic (literal) portrayal in art or literature"
"literalism","a disposition to interpret statements in their literal sense"
"liberalism","an economic theory advocating free competition and a self-regulating market"
"liberalism","a political orientation that favors social progress by reform and by changing laws rather than by revolution"
"lexicology","the branch of linguistics that studies the lexical component of language"
"loan-blend","a word that is composed of parts from different languages (e.g., `monolingual' has a Greek prefix and a Latin root)"
"letterhead","a sheet of stationery with name and address of the organization printed at the top"
"lettercard","a postcard that folds so the message is inside"
"lights-out","(military) signal to turn the lights out"
"lights-out","a prescribed bedtime"
"laconicism","terseness of expression"
"ladyfinger","small finger-shaped sponge cake"
"liverwurst","sausage containing ground liver"
"loganberry","large red variety of the dewberry"
"loganberry","red-fruited bramble native from Oregon to Baja California"
"law-makers","persons who make or amend or repeal laws"
"loup-garou","a monster able to change appearance from human to wolf and back again"
"leprechaun","a mischievous elf in Irish folklore"
"lieutenant","an assistant with power to act when his superior is absent"
"lieutenant","an officer in a police force"
"lieutenant","a commissioned military officer"
"lieutenant","an officer holding a commissioned rank in the United States Navy or the United States Coast Guard"
"licentiate","holds a license (degree) from a (European) university"
"lighterman","someone who operates a barge"
"liquidator","(law) a person (usually appointed by a court of law) who liquidates assets or preserves them for the benefit of affected parties"
"liquidator","a criminal who commits the unlawful premeditated killing of another human being"
"lefthander","a baseball pitcher who throws the ball with the left hand"
"legislator","someone who makes or enacts laws"
"landlubber","an inexperienced sailor"
"landlubber","a person who lives and works on land"
"lobsterman","a person whose occupation is catching lobsters"
"lockmaster","a worker in charge of a lock (on a canal)"
"landholder","a holder or proprietor of land"
"landscaper","someone who arranges features of the landscape or garden attractively"
"liberalist","a person who favors a political philosophy of progress and reform and the protection of civil liberties"
"langlaufer","a cross-country skier"
"languisher","a person who languishes"
"lapidarist","an expert on precious stones and the art of cutting and engraving them"
"librettist","author of words to be set to music in an opera or operetta"
"longbowman","a medieval English archer who used a longbow"
"lockkeeper","a worker in charge of a lock (on a canal)"
"lawbreaker","someone who violates the law"
"laundryman","operates industrial washing machine"
"lyreflower","garden plant having deep-pink drooping heart-shaped flowers"
"lemongrass","a tropical grass native to India and Sri Lanka"
"lemongrass","an aromatic oil that smells like lemon and is widely used in Asian cooking and in perfumes and medicines"
"laurelwood","tropical American tree"
"lawyerbush","stout-stemmed trailing shrub of New Zealand that scrambles over other growth"
"lemon-wood","South African evergreen having hard tough wood"
"lemanderin","hybrid between mandarin orange and lemon having very acid fruit with orange peel"
"lion's-ear","pantropical herb having whorls of striking lipped flowers"
"lithophyte","plant that grows on rocks or stony soil and derives nourishment from the atmosphere"
"livelihood","the financial means whereby one lives"
"lithuresis","passing small stones with the urine"
"light-year","the distance that light travels in a vacuum in 1 year"
"lebensraum","space sought for occupation by a nation whose population is expanding"
"lymphedema","swelling (usually in the legs) caused by lymph accumulating in the tissues in the affected areas"
"leukopenia","an abnormal lowering of the white blood cell count"
"leucopenia","an abnormal lowering of the white blood cell count"
"lipidaemia","presence of excess lipids in the blood"
"lipoidemia","presence of excess lipids in the blood"
"leukoderma","a congenital skin condition characterized by spots or bands of unpigmented skin"
"laparocele","hernia through the abdomen"
"laryngitis","inflammation of the mucous membrane of the larynx"
"lambdacism","speech defect involving excessive use or unusual pronunciation of the phoneme `l'"
"lactosuria","presence of lactose in the urine"
"lawrencium","a radioactive transuranic element synthesized from californium"
"lanthanoid","any element of the lanthanide series (atomic numbers 57 through 71)"
"lanthanide","any element of the lanthanide series, which is comprised of elements with atomic numbers 57 through 71"
"lepidolite","a mineral of the mica group"
"lubricator","a substance capable of reducing friction by making surfaces smooth or slippery"
"lymphokine","a cytokine secreted by helper T cells in response to stimulation by antigens and that acts on other cells of the immune system (as by activating macrophages)"
"lacrimator","a gas that makes the eyes fill with tears but does not damage them"
"lyophilize","to dry (blood, serum, or tissue) by freezing in a high vacuum"
"lyophilise","to dry (blood, serum, or tissue) by freezing in a high vacuum"
"lysogenize","become integrated into the genome of (a bacterium)"
"lysogenise","become integrated into the genome of (a bacterium)"
"literalize","make literal"
"literalise","make literal"
"lexicalize","make or coin into a word or accept a new word into the lexicon of a language"
"lexicalise","make or coin into a word or accept a new word into the lexicon of a language"
"lateralize","move or displace to one side so as to make lateral"
"lateralise","move or displace to one side so as to make lateral"
"legitimize","make legal"
"legitimise","make legal"
"liberalize","make liberal or more liberal, of laws and rules"
"liberalize","become more liberal"
"liberalise","make liberal or more liberal, of laws and rules"
"liberalise","become more liberal"
"manifestly","unmistakably (`plain' is often used informally for `plainly')"
"moderately","to a moderately sufficient extent or degree"
"moderately","with moderation"
"man-to-man","directly"
"man-to-man","being a system of play in which an individual defensive player guards an individual offensive player"
"man-to-man","forthright and honest"
"mirthfully","in a joyous manner"
"marginally","in a marginal manner"
"militarily","with respect to the military"
"materially","with respect to material aspects"
"materially","to a significant degree"
"mystically","in a mystical manner"
"mercifully","in a compassionate manner"
"monaurally","in a monaural manner"
"mistakenly","in a mistaken manner"
"manageably","so as to be manageable"
"malapropos","at an inconvenient time"
"malapropos","of an inappropriate or incorrectly applied nature"
"menacingly","in a menacing manner"
"metrically","with regard to meter"
"mindlessly","in an unreasonably senseless manner"
"mindlessly","without intellectual involvement"
"maniacally","in a maniacal manner or to a maniacal degree"
"maternally","in a maternal manner"
"mournfully","in a mournful manner"
"measurably","to a measurable degree"
"measuredly","in a deliberate unhurried manner"
"maltreated","subjected to cruel treatment"
"mistreated","subjected to cruel treatment"
"mysophobic","suffering from mysophobia"
"monosemous","having only one meaning"
"monopteral","having circular columniation"
"maleficent","harmful or evil in intent or effect"
"malevolent","having or exerting a malignant influence"
"malevolent","wishing or appearing to wish evil to others"
"monophonic","designating sound transmission or recording or reproduction over a single channel"
"monophonic","consisting of a single melodic line"
"moon-faced","having a round face"
"many-sided","having many parts or sides"
"many-sided","full of variety or interest"
"many-sided","having many aspects"
"many-lobed","having many lobes"
"mettlesome","willing to face danger"
"mettlesome","having a proud and unbroken spirit"
"motivative","impelling to action"
"middlemost","being in the exact middle"
"motivating","impelling to action"
"motivating","the act of motivating"
"modifiable","capable of being modified in form or character or strength (especially by making less extreme)"
"melancholy","grave or even gloomy in character"
"melancholy","characterized by or causing or expressing sadness"
"melancholy","a humor that was once believed to be secreted by the kidneys or spleen and to cause sadness and melancholy"
"melancholy","a feeling of thoughtful sadness"
"melancholy","a constitutional tendency to be gloomy and depressed"
"monoclinic","having three unequal crystal axes with one oblique intersection"
"mauve-blue","of blue tinged with mauve"
"mauve-pink","of pink tinged with mauve"
"monochrome","having or appearing to have only one color"
"monochrome","a black-and-white photograph or slide"
"monochrome","painting done in a range of tones of a single color"
"multicolor","having sections or patches colored differently and usually brightly"
"milk-white","of a white the color of fresh milk"
"mercantile","relating to or characteristic of trade or traders"
"mercantile","profit oriented"
"mercantile","of or relating to the economic system of mercantilism"
"malcontent","discontented as toward authority"
"malcontent","a person who is discontented or disgusted"
"maple-like","resembling maple"
"mop-headed","(of trees) having a bushy top without a leader"
"masterless","having no lord or master"
"marvellous","too improbable to admit of belief"
"marvellous","being or having the character of a miracle"
"marvellous","extraordinarily good or great"
"maintained","kept in good condition"
"maintained","continued in your keeping or use or memory"
"mortifying","causing awareness of your shortcomings"
"mortifying","causing to feel shame or chagrin or vexation"
"meandering","of a path e.g."
"monolithic","characterized by massiveness and rigidity and total uniformity"
"monolithic","imposing in size or bulk or solidity"
"monotonous","tediously repetitious or lacking in variety"
"monotonous","sounded or spoken in a tone unvarying in pitch"
"midwestern","of a region of the United States generally including Ohio"
"mesmerized","having your attention fixated as though by a spell"
"mesmerised","having your attention fixated as though by a spell"
"marketable","capable of being marketed"
"marketable","being in demand by especially employers"
"marketable","fit to be offered for sale"
"mismatched","not fairly matched as opponents, referring to a contest or contestants"
"mismatched","either not matched or unsuitably matched"
"mysterious","having an import not apparent to the senses nor obvious to the intelligence"
"mysterious","of an obscure nature"
"multiplied","greatly increased as by multiplication"
"mystifying","of an obscure nature"
"meticulous","marked by precise accordance with details"
"meticulous","marked by extreme care in treatment of details"
"moss-grown","(used pejoratively) out of fashion"
"moss-grown","overgrown with moss"
"malodorous","having an unpleasant smell"
"miraculous","peculiarly fortunate or appropriate"
"miraculous","being or having the character of a miracle"
"munificent","very generous"
"misogynous","hating women in particular"
"medicative","having the properties of medicine"
"membranous","characterized by formation of a membrane (or something resembling a membrane)"
"membranous","relating to or made of or similar to a membrane"
"ministrant","giving practical help to"
"ministrant","someone who serves as a minister"
"misleading","designed to deceive or mislead either deliberately or inadvertently"
"mendacious","given to lying"
"mendacious","intentionally untrue"
"monoclinal","of a geological structure in which all strata are inclined in the same direction"
"multistory","having more than one story"
"measurable","of distinguished importance"
"measurable","capable of being measured"
"moderating","lessening in intensity or strength"
"mitigative","moderating pain or sorrow by making it easier to bear"
"mitigatory","moderating pain or sorrow by making it easier to bear"
"meddlesome","intrusive in a meddling or offensive manner"
"monumental","imposing in size or bulk or solidity"
"monumental","of outstanding significance"
"monumental","relating or belonging to or serving as a monument"
"mislabeled","branded or labeled falsely and in violation of statutory requirements"
"morganatic","(of marriages) of a marriage between one of royal or noble birth and one of lower rank"
"metaphoric","expressing one thing in terms normally denoting another"
"misbranded","branded or labeled falsely and in violation of statutory requirements"
"magnetized","having the properties of a magnet"
"magnetised","having the properties of a magnet"
"majuscular","of the nature of a majuscule or written in majuscules"
"minuscular","of or relating to a small cursive script developed from uncial"
"manageable","capable of being managed or controlled"
"manageable","capable of existing or taking place or proving true"
"maidenlike","befitting or characteristic of a maiden"
"meaningful","having a meaning or purpose"
"memberless","of a group or set having no members"
"mensurable","capable of being measured"
"mensurable","having notes of fixed rhythmic value"
"mechanical","using (or as if using) mechanisms or tools or devices"
"mechanical","relating to or governed by or in accordance with mechanics"
"mechanical","relating to or concerned with machinery or tools"
"mechanized","equipped with machinery"
"mechanized","using vehicles"
"mechanised","equipped with machinery"
"mechanised","using vehicles"
"metabolous","undergoing metamorphosis"
"minimalist","advocating minimal reforms, as in government or politics"
"minimalist","of or relating to artistic minimalism"
"minimalist","a practitioner or advocate of artistic minimalism"
"minimalist","a conservative who advocates only minor reforms in government or politics"
"monovalent","having a valence of 1"
"monovalent","containing only one kind of antibody"
"modern-day","characteristic of the present"
"moralistic","narrowly and conventionally moral"
"monoecious","having male and female reproductive organs in the same plant or animal"
"monogamous","(used of relationships and of individuals) having one mate"
"monandrous","having only one husband at a time"
"monogynous","having one head or chief wife at a time (along with concubines)"
"motiveless","occurring without motivation or provocation"
"motionless","not in physical motion"
"meridional","located in the south or characteristic of southern people or places"
"meridional","of or relating to a meridian"
"methodical","characterized by method and orderliness"
"moth-eaten","lacking originality or spontaneity"
"moth-eaten","worn or eaten away by (or as if by) moths"
"moth-eaten","showing signs of wear and tear"
"motherlike","suggestive of or acting like a mother"
"motherless","having no living or known mother"
"marbleized","patterned with veins or streaks or color resembling marble"
"marbleised","patterned with veins or streaks or color resembling marble"
"modernized","brought up to date"
"modernised","brought up to date"
"mythologic","based on or told of in traditional stories"
"misrelated","mistakenly related"
"mirrorlike","capable of reflecting light like a mirror"
"moon-round","resembling the moon in shape"
"moonstruck","insane and believed to be affected by the phases of the moon"
"mistakable","so similar as to be easily identified for another thing"
"mordacious","biting or given to biting"
"mordacious","capable of wounding"
"monestrous","having one estrous cycle per year"
"medium-dry","of a wine that is dry but not extremely dry"
"meditative","deeply or seriously thoughtful"
"misty-eyed","having eyes blurred as with tears"
"maximizing","making as great as possible"
"maximising","making as great as possible"
"megascopic","visible to the naked eye (especially of rocks and anatomical features)"
"mesophytic","being or growing in or adapted to a moderately moist environment"
"monastical","of communal life sequestered from the world under religious vows"
"Manichaean","of or relating to Manichaeism"
"Manichaean","of or relating to the philosophical doctrine of dualism"
"menopausal","of or relating to the menopause"
"missionary","relating to or connected to a religious mission"
"missionary","someone who attempts to convert others to a particular doctrine or program"
"missionary","someone sent on a mission--especially a religious or charitable mission to a foreign country"
"monoclonal","forming or derived from a single clone"
"monoclonal","any of a class of antibodies produced in the laboratory by a single clone of cells or a cell line and consisting of identical antibody molecules"
"myelinated","(of neurons) covered with a layer of myelin"
"medullated","(of neurons) covered with a layer of myelin"
"Melanesian","of or relating to Melanesia or its people or culture"
"millennial","relating to a millennium or span of a thousand years"
"millennian","relating to a millennium or span of a thousand years"
"monoatomic","of or relating to an element consisting of a single atom"
"metastable","(of physical systems) continuing in its present state of equilibrium unless sufficiently disturbed to pass to a more stable state of equilibrium"
"mesodermal","relating to or derived from the mesoderm"
"muciferous","containing or secreting mucus"
"multilevel","of a building having more than one level"
"multiphase","of an electrical system that uses or generates two or more alternating voltages of the same frequency but differing in phase angle"
"mandibular","relating to the lower jaw"
"micropylar","of or relating to a micropyle"
"managerial","of or relating to the function or responsibility or activity of management"
"macerative","accompanied by or characterized by maceration"
"Manchurian","of or relating to or characteristic of Manchuria or its people or their culture"
"metastatic","relating to or affected by metastasis"
"mutational","of or relating to or resulting from mutation"
"Monegasque","of or relating to or characteristic of Monaco or its people"
"meteoritic","of or relating to or caused by meteorites"
"myocardial","of or relating to heart muscle"
"mesenteric","of or relating to or located in a mesentery"
"microsomal","of or relating to microsomes"
"monocarpic","dying after bearing fruit only once"
"Muhammadan","of or relating to the Arabian prophet Muhammad or to the religion he founded"
"Mohammedan","of or relating to the Arabian prophet Muhammad or to the religion he founded"
"mesolithic","of or relating to a middle period of the Stone Age (following the paleolithic)"
"Macedonian","of or relating to Macedonia or its inhabitants"
"Madagascan","of or relating to Madagascar or its people"
"Malthusian","of or relating to Thomas Malthus or to Malthusianism"
"megalithic","of or relating to megaliths or the people who erected megaliths"
"metacarpal","of or relating to the metacarpus"
"metacarpal","any bone of the hand between the wrist and fingers"
"metatarsal","of or relating to the metatarsus"
"metatarsal","any bone of the foot between the ankle and the toes"
"methylated","having received a methyl group"
"Mozambican","of or relating to the people of Mozambique"
"Mozambican","of or relating to or located in Mozambique"
"mercerized","of cotton thread that has been treated with sodium hydroxide to shrink it and increase its luster and affinity for dye"
"mercerised","of cotton thread that has been treated with sodium hydroxide to shrink it and increase its luster and affinity for dye"
"motivation","the psychological feature that arouses an organism to action toward a desired goal"
"motivation","the act of motivating"
"motivation","the condition of being motivated"
"modulation","the act of modifying or adjusting according to due measure and proportion (as with regard to artistic effect)"
"modulation","in electronics, the transmission of a signal by using it to vary a carrier wave"
"modulation","a manner of speaking in which the loudness or pitch or tone of the voice is modified"
"modulation","rise and fall of the voice pitch"
"modulation","a musical passage moving from one key to another"
"mariticide","the murder of a husband by his wife"
"maculation","the act of spotting or staining something"
"maculation","a small contrasting part of something"
"moistening","the act of making something slightly wet"
"manduction","biting and grinding food in your mouth so it becomes soft enough to swallow"
"manduction","the act of participating in the celebration of the Eucharist"
"moderation","the action of lessening in severity or intensity"
"moderation","the trait of avoiding excesses"
"moderation","quality of being moderate and avoiding extremes"
"moderation","a change for the better"
"mitigation","the action of lessening in severity or intensity"
"mitigation","to act in such a way as to cause an offense to seem less serious"
"mitigation","a partial excuse to mitigate censure"
"maximation","the act of raising to the highest possible point or condition or position"
"magistracy","the position of magistrate"
"mastership","the position of master"
"mastership","the skill of a master"
"medication","the act of treating with medicines or remedies"
"medication","(medicine) something that treats or prevents or alleviates the symptoms of disease"
"microscopy","research with the use of microscopes"
"mastectomy","surgical removal of a breast to remove a malignant tumor"
"misconduct","activity that transgresses moral or civil law"
"misconduct","bad or dishonest management by persons supposed to act on another's behalf"
"misconduct","manage badly or incompetently"
"misconduct","behave badly"
"masquerade","making a false outward show"
"masquerade","a costume worn as a disguise at a masquerade party"
"masquerade","a party of guests wearing costumes and masks"
"masquerade","pretend to be someone or something that you are not"
"masquerade","take part in a masquerade"
"monitoring","the act of observing something and sometimes keeping a record of it"
"minelaying","laying explosive mines in concealed places to destroy enemy personnel and equipment"
"micrometry","measuring with a micrometer"
"management","the act of managing something"
"management","those in charge of running a business"
"monohybrid","a hybrid produced by crossing parents that are homozygous except for a single gene locus that has two alleles (as in Mendel's experiments with garden peas)"
"methanogen","archaebacteria found in anaerobic environments such as animal intestinal tracts or sediments or sewage and capable of producing methane"
"mycoplasma","any of a group of small parasitic bacteria that lack cell walls and can survive without oxygen"
"myxobacter","bacteria that form colonies in self-produced slime"
"mesenchyme","mesodermal tissue that forms connective tissue and blood and smooth muscles"
"meadowlark","North American songbirds having a yellow breast"
"megalosaur","gigantic carnivorous bipedal dinosaur of the Jurassic or early Cretaceous in Europe"
"maniraptor","advanced carnivorous theropod"
"massasauga","pygmy rattlesnake found in moist areas from the Great Lakes to Mexico"
"massasauga","small pygmy rattlesnake"
"mound-bird","large-footed short-winged birds of Australasia"
"man-of-war","large siphonophore having a bladderlike float and stinging tentacles"
"man-of-war","a warship intended for combat"
"mecopteran","any of various carnivorous insects of the order Mecoptera"
"mesohippus","North American three-toed Oligocene animal"
"mylodontid","a variety of extinct edentate"
"mapinguari","supposed human-sized sloth-like creature reportedly sighted by Indians in the Amazon rain forest"
"muttonfish","similar to and often marketed as `red snapper'"
"mudskipper","found in tropical coastal regions of Africa and Asia"
"motorcoach","a vehicle carrying many passengers"
"martingale","spar under the bowsprit of a sailboat"
"martingale","a harness strap that connects the nose piece to the girth"
"metalworks","factory where metal castings are produced"
"mailsorter","a sorter for sorting mail according to the address"
"mainspring","the most important spring in a mechanical device (especially a clock or watch)"
"mackintosh","a waterproof raincoat made of rubberized fabric"
"mackintosh","a lightweight waterproof (usually rubberized) fabric"
"maisonette","a small house"
"maisonette","a self-contained apartment (usually on two floors) in a larger house and with its own entrance from the outside"
"makeweight","a weight added to the scale to reach a required weight"
"makeweight","anything added to fill out a whole"
"merbromine","a mercurial compound applied topically as an antiseptic"
"methyldopa","antihypertensive drug (trade name Aldomet) used in the treatment of high blood pressure"
"metoprolol","beta blocker (trade name Lopressor) used in treating hypertension and angina and arrhythmia and acute myocardial infarction"
"medicament","(medicine) something that treats or prevents or alleviates the symptoms of disease"
"meerschaum","a pipe having a bowl made of meerschaum"
"meerschaum","a white clayey mineral"
"mefloquine","an antimalarial drug (trade name Larium and Mephaquine) that is effective in cases that do not respond to chloroquine"
"matchboard","a board that has a groove cut into one edge and a tongue cut into the other so they fit tightly together (as in a floor)"
"matchstick","a short thin stick of wood used in making matches"
"meterstick","a rule one meter long (usually marked off in centimeters and millimeters)"
"metrestick","a rule one meter long, usually marked off in centimeters and millimeters"
"meperidine","a synthetic narcotic drug (trade name Demerol) used to treat pain"
"monstrance","(Roman Catholic Church) a vessel (usually of gold or silver) in which the consecrated Host is exposed for adoration"
"monstrance","proof by a process of argument or a series of proposition proving an asserted conclusion"
"mimeograph","a rotary duplicator that uses a stencil through which ink is pressed"
"mimeograph","print copies from, a prepared stencil, using a mimeograph"
"mizzenmast","third mast from the bow in a vessel having three or more masts"
"miconazole","an antifungal agent usually administered in the form of a nitrate (trade name Monistat)"
"microfiche","small sheet of microfilm on which many pages of material have been photographed"
"micrometer","caliper for measuring small distances"
"micrometer","a metric unit of length equal to one millionth of a meter"
"microphone","device for converting sound waves into electrical energy"
"microscope","magnifier of the image of small objects"
"mouldboard","wedge formed by the curved part of a steel plow blade that turns the furrow"
"motorcycle","a motor vehicle with two wheels and a strong frame"
"motorcycle","ride a motorcycle"
"mouthpiece","the aperture of a wind instrument into which the player blows directly"
"mouthpiece","the tube of a pipe or cigarette holder that a smoker holds in the mouth"
"mouthpiece","an acoustic device"
"mouthpiece","(especially boxing) equipment that protects an athlete's mouth"
"mouthpiece","a part that goes over or into the mouth of a person"
"mouthpiece","a spokesperson (as a lawyer)"
"mileometer","a meter that shows mileage traversed"
"marionette","a small figure of a person operated from above with strings by a puppeteer"
"motortruck","an automotive vehicle suitable for hauling"
"moroseness","a sullen moody resentful disposition"
"moroseness","a gloomy ill-tempered feeling"
"mellowness","geniality, as through the effects of alcohol or marijuana"
"mellowness","a soft shade of a color"
"mellowness","the property of a sensation that is rich and pleasing"
"mellowness","a taste (especially of fruit) that is ripe and of full flavor"
"mellowness","kindheartedness through maturity or old age"
"manfulness","the trait of being manly"
"muliebrity","the trait of behaving in ways considered typical for women"
"muliebrity","the state of being an adult woman"
"mutability","the quality of being capable of mutation"
"movability","the quality of being movable"
"morbidness","the quality of being unhealthful and generally bad for you"
"morbidness","an abnormally gloomy or unhealthy state of mind"
"modishness","elegance by virtue of being fashionable"
"minuteness","great precision"
"minuteness","the property of being very small in size"
"mediocrity","ordinariness as a consequence of being average and not outstanding"
"mediocrity","a person of second-rate ability or value"
"malignance","quality of being disposed to evil"
"malignance","(medicine) a malignant state"
"malignancy","quality of being disposed to evil"
"malignancy","(medicine) a malignant state"
"mulishness","the trait of being difficult to handle or overcome"
"modestness","freedom from vanity or conceit"
"modestness","the property of being moderate in price or expenditures"
"musicality","the property of sounding like music"
"maceration","extreme leanness (usually caused by starvation or disease)"
"maceration","softening due to soaking or steeping"
"mesomorphy","muscular and big-boned"
"mightiness","physical strength"
"matsyendra","(Hinduism) a religious posture"
"modernness","the quality of being current or of the present"
"meagerness","the quality of being meager"
"meagreness","the quality of being meager"
"mesophyron","a smooth prominence of the frontal bone between and above the eyebrows"
"mastoidale","the craniometric point at the lowest point of the mastoid process"
"melanocyte","a cell in the basal layer of the epidermis that produces melanin under the control of the melanocyte-stimulating hormone"
"moustachio","a large bushy moustache (with hair growing sometimes down the sides of the mouth)"
"myocardium","the middle muscular layer of the heart wall"
"microphage","a neutrophil that ingests small things (as bacteria)"
"motoneuron","a neuron conducting impulses outwards from the brain or spinal cord"
"myeloblast","a precursor of leukocytes that normally occurs only in bone marrow"
"megalocyte","abnormally large red blood cell (associated with pernicious anemia)"
"macrophage","a large phagocyte"
"myometrium","the smooth muscle forming the wall of the uterus"
"maidenhead","a fold of tissue that partly covers the entrance to the vagina of a virgin"
"micropenis","an abnormally small penis"
"midsection","the middle area of the human torso (usually in front)"
"metaphysis","the growing part of a long bone between the diaphysis and the epiphysis"
"metacarpus","the part of the hand between the carpus and phalanges"
"metatarsus","the skeleton of the human foot between the toes and the tarsus"
"minstrelsy","the art of a minstrel"
"minstrelsy","ballads sung by minstrels"
"minstrelsy","a troupe of minstrels"
"meditation","continuous and profound contemplation or musing on a subject or series of subjects of a deep or abstruse nature"
"meditation","focused contemplation, often on religious or philosophical subjects"
"metacenter","(shipbuilding) the point of intersection between two vertical lines, one line through the center of buoyancy of the hull of a ship in equilibrium and the other line through the center of buoyancy of the hull when the ship is inclined to one side"
"metacentre","(shipbuilding) the point of intersection between two vertical lines, one line through the center of buoyancy of the hull of a ship in equilibrium and the other line through the center of buoyancy of the hull when the ship is inclined to one side"
"moneymaker","a project that generates a continuous flow of money"
"moneymaker","someone who is successful in accumulating wealth"
"mainstream","the prevailing current of thought"
"monetarism","an economic theory holding that variations in unemployment and the rate of inflation are usually caused by changes in the supply of money"
"malacology","the branch of zoology that studies the structure and behavior of mollusks"
"metallurgy","the science and technology of metals"
"morphology","the branch of biology that deals with the structure of animals and plants"
"morphology","the branch of geology that studies the characteristics and configuration and evolution of rocks and land forms"
"morphology","the admissible arrangement of sounds in words"
"morphology","studies of the rules for forming admissible words"
"mineralogy","the branch of geology that studies minerals: their structure and properties and the ways of distinguishing them"
"musicology","the scholarly and scientific study of music"
"monarchism","a belief in and advocacy of monarchy as a political system"
"militarism","a political orientation of a people or a government to maintain a strong military force and to be prepared to use it aggressively to defend or promote national interests"
"monotheism","belief in a single God"
"moderatism","a political philosophy of avoiding the extremes of left and right by taking a moderate position or course of action"
"multimedia","transmission that combine media of communication (text and graphics and sound etc.)"
"matronymic","a name derived from the name of your mother or a maternal ancestor"
"metronymic","a name derived from the name of your mother or a maternal ancestor"
"manuscript","the form of a literary work submitted for publication"
"manuscript","handwritten book or document"
"marginalia","notes written in the margin"
"memorandum","a written proposal or reminder"
"miscellany","an anthology of short literary pieces and poems and ballads etc."
"miscellany","a collection containing a variety of sorts of things"
"malignment","slanderous defamation"
"moralizing","indulgence in moral pronouncements"
"maple-leaf","the emblem of Canada"
"metalepsis","substituting metonymy of one figurative sense for another"
"mendicancy","a solicitation for money or food (especially in the street by an apparently penniless person)"
"mendicancy","the state of being a beggar or mendicant"
"misreading","misinterpretation caused by inaccurate reading"
"muckraking","the exposure of scandal, especially about public figures"
"meerestone","an old term for a landmark that consisted of a pile of stones surmounted by an upright slab"
"misfortune","unnecessary and unforeseen trouble resulting from an unfortunate event"
"misfortune","an unfortunate state resulting from unfavorable outcomes"
"microseism","a small earthquake"
"mutilation","an injury that causes disfigurement or that deprives you of a limb or other important body part"
"mysophilia","abnormal attraction to filth"
"misocainea","hatred of new ideas"
"misogynism","hatred of women"
"minestrone","soup made with a variety of vegetables"
"maraschino","cherry preserved in true or imitation maraschino liqueur"
"maraschino","distilled from fermented juice of bitter wild marasca cherries"
"mangosteen","two- to three-inch tropical fruit with juicy flesh suggestive of both peaches and pineapples"
"mangosteen","East Indian tree with thick leathery leaves and edible fruit"
"mozzarella","mild white Italian cheese"
"mascarpone","soft mild Italian cream cheese"
"mayonnaise","egg yolks and oil and vinegar"
"marrowbone","a bone containing edible marrow"
"muscadelle","wine from muscat grapes"
"mishpachah","a Yiddish word for the entire family network of relatives by blood or marriage and sometimes close friends"
"matriarchy","a form of social organization in which a female is the family head and title is traced through the female line"
"mujahedeen","a military force of Muslim guerilla warriors engaged in a jihad"
"mujahadeen","a military force of Muslim guerilla warriors engaged in a jihad"
"mujahideen","a military force of Muslim guerilla warriors engaged in a jihad"
"mujahadein","a military force of Muslim guerilla warriors engaged in a jihad"
"metropolis","people living in a large densely populated municipality"
"metropolis","a large and densely populated urban area"
"membership","the body of members of an organization or group"
"membership","the state of being a member"
"minimalism","an art movement in sculpture and painting that began in the 1950s and emphasized extreme simplification of form and color"
"motherland","the country where you were born"
"mesosphere","the atmospheric layer between the stratosphere and the thermosphere"
"mantichora","a mythical monster having the head of man (with horns) and the body of a lion and the tail of a scorpion"
"maltreater","someone who abuses"
