word,definition
"centre","of or belonging to neither the right nor the left politically or intellectually"
"centre","a position on a basketball team of the player who participates in the jump that starts the game"
"centre","in American football, the position of the player on the line of scrimmage who puts the ball in play"
"centre","the position on a hockey team of the player who participates in the face off at the beginning of the game"
"centre","a building dedicated to a particular activity"
"centre","the piece of ground in the outfield directly ahead of the catcher, as related to baseball"
"centre","mercantile establishment consisting of a carefully landscaped complex of shops representing leading merchandisers"
"centre","a cluster of nerve cells governing a specific bodily process"
"centre","the object upon which interest and attention focuses"
"centre","the choicest or most essential or most vital part of some idea or experience"
"centre","the sweet central portion of a piece of candy that is enclosed in chocolate or some other covering"
"centre","politically moderate persons"
"centre","the middle of a military or naval formation"
"centre","a place where some particular activity is concentrated"
"centre","a point equidistant from the ends of a line or the extremities of a figure"
"centre","an area that is approximately central within some larger region"
"centre","the person who plays the center position on a sports team"
"centre","to direct one's attention on something"
"centre","to move into the center"
"centre","to center upon"
"centre","equally distant from the extremes"
"crazed","driven insane"
"cusped","having cusps or points"
"chunky","like or containing small sticky lumps"
"chunky","short and thick"
"calced","used of certain religious orders who wear shoes"
"corded","of textiles"
"craggy","having hills and crags"
"coiled","curled or wound (especially in concentric rings or spirals)"
"curved","having or marked by a curve or smoothly rounded bend"
"curvey","having curves"
"choice","of superior grade"
"choice","appealing to refined taste"
"choice","the act of choosing or selecting"
"choice","the person or thing chosen or selected"
"choice","one of a number of things from which only one can be chosen"
"coeval","of the same period"
"coeval","a person of nearly the same age as another"
"cheesy","of very poor quality"
"crummy","of very poor quality"
"combed","(of hair) made tidy with a comb"
"crispy","tender and brittle"
"cogged","having cogs"
"cloven","(used of hooves) split, divided"
"chaffy","value"
"chaffy","abounding in or covered with or resembling or consisting of chaff"
"craved","wanted intensely"
"clammy","unpleasantly cool and humid"
"cedarn","consisting of or made of cedar"
"chemic","relating to or used in chemistry"
"calcic","derived from or containing calcium or lime"
"cherty","resembling or containing chert"
"caecal","of or like a cecum"
"canine","of or relating to or characteristic of members of the family Canidae"
"canine","of or relating to a pointed conical tooth"
"canine","any of various fissiped mammals with nonretractile claws and typically long muzzles"
"canine","one of the four pointed conical teeth located between the incisors and the premolars"
"clonal","of or relating to a clone"
"cereal","made of grain or relating to grain or the plants that produce it"
"cereal","a breakfast food prepared from grain"
"cereal","foodstuff prepared from the starchy grains of cereal grasses"
"cereal","grass whose starchy grains are used as food: wheat"
"cerous","of or relating to or containing cerium with valence 3"
"costal","of or relating to or near a rib"
"croupy","resembling or arising from or indicating croup"
"crural","of or relating the leg from the knee to the foot"
"cupric","of or containing divalent copper"
"coccal","of or pertaining to or resembling a coccus"
"cystic","of or relating to or resembling a cyst"
"cystic","of or relating to a normal cyst"
"clonic","of or relating to abnormal neuromuscular activity characterized by rapidly alternating muscle contraction and relaxation"
"cilial","of or relating to cilia projecting from the surface of a cell"
"choral","related to or written for or performed by a chorus or choir"
"choral","a stately Protestant, especially Lutheran, hymn tune"
"choric","relating to or written for or in the style of a Greek chorus"
"coital","of or relating to coitus or copulation"
"Celtic","relating to or characteristic of the Celts"
"celiac","of or in or belonging to the cavity of the abdomen"
"celiac","belonging to or prescribed for celiac disease"
"cubist","relating to or characteristic of cubism"
"cubist","an artist who adheres to the principles of cubism"
"Coptic","of or relating to the Copts or their church or language or art"
"Coptic","the Coptic language"
"credal","of or relating to a creed"
"Creole","of or relating to or characteristic of native-born persons of French descent in Louisiana"
"Creole","of or relating to a language that arises from contact between two other languages and has features of both"
"carpal","of or relating to the wrist"
"carpal","any of the eight small bones of the wrist of primates"
"citric","of or related to citric acid"
"cuneal","shaped like a wedge"
"credit","used in the phrase 'to your credit' in order to indicate an achievement deserving praise"
"credit","recognition by a college or university that a course of studies has been successfully completed"
"credit","an estimate, based on previous dealings, of a person's or an organization's ability to fulfill their financial commitments"
"credit","an entry on a list of persons who contributed to a film or written work"
"credit","approval"
"credit","a short note recognizing a source of information or of a quoted passage"
"credit","arrangement for deferred payment for goods and services"
"credit","money available for a client to borrow"
"credit","an accounting entry acknowledging income or capital items"
"credit","to have trust in"
"credit","to give someone credit for something"
"credit","to ascribe an achievement to"
"credit","to enter as credit, in accounting"
"coming","arrival that has been awaited (especially of something momentous)"
"coming","the act of drawing spatially closer to something"
"coming","the temporal property of becoming nearer in time"
"coming","of the relatively near future"
"clinch","(boxing) the act of one boxer holding onto the other to avoid being hit and to rest momentarily"
"clinch","a tight or amorous embrace"
"clinch","a device (generally used by carpenters) that holds things firmly together"
"clinch","the flattened part of a nail or bolt or rivet"
"clinch","a small slip noose made with seizing"
"clinch","to settle conclusively"
"clinch","to flatten the ends of nails and rivets"
"clinch","to secure or fasten by flattening the ends of nails or bolts"
"clinch","to embrace amorously"
"clinch","to hold in a tight grasp"
"clinch","to hold a boxing opponent with one or both arms so as to prevent punches"
"copout","a failure to face some difficulty squarely"
"climax","the decisive moment in a novel or play"
"climax","arrangement of clauses in ascending order of forcefulness"
"climax","the highest point of anything conceived of as growing or developing or unfolding"
"climax","the most severe stage of a disease"
"climax","to end, especially to reach a final or climactic stage"
"cockup","something badly botched or muddled"
"collar","the act of apprehending (especially apprehending a criminal)"
"collar","a figurative restraint"
"collar","necklace that fits tightly around a woman's neck"
"collar","a band that fits around the neck and is usually folded over"
"collar","a band of leather or rope that is placed around an animal's neck as a harness or to identify it"
"collar","the stitching that forms the rim of a shoe or boot"
"collar","a short ring fastened over a rod or shaft to limit, guide, or secure a machine part"
"collar","anything worn or placed about the neck"
"collar","(zoology) an encircling band or marking around the neck of any animal"
"collar","to take into custody"
"collar","to furnish with a collar"
"collar","to seize by the neck or collar"
"caress","a gentle affectionate stroking, or something resembling it"
"caress","to touch or stroke lightly in a loving or endearing manner"
"crutch","anything that serves as an expedient"
"crutch","a wooden or metal staff that fits under the armpit and reaches to the ground"
"castle","interchanging the positions of the king and a rook"
"castle","a large building formerly occupied by a ruler and fortified against attack"
"castle","the piece in chess that can move any number of unoccupied squares in a direction parallel to the sides of the chessboard"
"castle","a large and stately mansion"
"castle","to move the king two squares toward a rook and in the same move the rook to the square next past the king"
"change","the action of changing something"
"change","a different or fresh set of clothes"
"change","a thing that is different"
"change","a difference that is usually pleasant"
"change","an event that occurs when something passes from one state or phase to another"
"change","the result of alteration or modification"
"change","money received in return for its equivalent in a larger denomination or a different currency"
"change","the balance of money received when the amount you tender is greater than the amount due"
"change","coins of small denomination regarded collectively"
"change","a relational difference between states"
"change","to undergo a change"
"change","to become different in some particular way, without permanently losing one's or its former characteristics or essence"
"change","to cause to change"
"change","to exchange or replace with another, usually of the same kind or category"
"change","to remove or replace the coverings of"
"change","to change clothes"
"change","to lay aside, abandon, or leave for another"
"change","to become deeper in tone"
"change","to change from one vehicle or transportation line to another"
"change","to give to, and receive from, one another"
"congee","an abrupt and unceremonious dismissal"
"congee","formal permission to depart"
"congee","(architecture) a concave molding"
"congee","a Chinese rice gruel eaten for breakfast"
"congee","to perform a ceremonious bow"
"congee","to depart after obtaining formal permission"
"ceding","the act of ceding"
"career","the general progression of your working or professional life"
"career","the particular occupation for which you are trained"
"career","to move headlong at high speed"
"circle","movement once around a course"
"circle","any circular or rotating mechanism"
"circle","a curved section or tier of seats in a hall or theater or opera house"
"circle","street names for flunitrazepan"
"circle","a road junction at which traffic streams circularly around a central island"
"circle","an unofficial association of people or groups"
"circle","ellipse in which the two axes are of equal length"
"circle","something approximating the shape of a circle"
"circle","to form a circle around"
"circle","to travel around something"
"circle","to move in circles"
"curvet","a light leap by a horse in which both hind legs leave the ground before the forelegs come down"
"curvet","to perform a leap where both hind legs come off the ground, of a horse"
"canter","a smooth three-beat gait"
"canter","to ride at a canter"
"canter","to ride at a cantering pace"
"canter","to go at a canter, of horses"
"cruise","an ocean trip taken for pleasure"
"cruise","to sail or travel about for pleasure, relaxation, or sightseeing"
"cruise","to travel at a moderate speed"
"cruise","to drive around aimlessly but ostentatiously and at leisure"
"careen","pitching dangerously to one side"
"careen","to move sideways or in an unsteady way"
"careen","to walk as if unable to control one's movements"
"crunch","the act of crushing"
"crunch","the sound of something crunching"
"crunch","a critical situation that arises because of a shortage (as a shortage of time or money or resources)"
"crunch","to reduce to small pieces or particles by pounding or abrading"
"crunch","to make a crushing noise"
"crunch","to chew noisily"
"crunch","to press or grind with a crushing noise"
"cut-in","(film) a still picture that is introduced and that interrupts the action of a film"
"cut-in","(broadcasting) a local announcement inserted into a network program"
"cuddle","a close and affectionate (and often prolonged) embrace"
"cuddle","to move or arrange oneself in a comfortable and cozy position with another person or object"
"cuddle","to hold a person or thing close, as for affection, comfort, or warmth"
"crouch","the act of bending low with the limbs close to the body"
"crouch","to sit on one's heels"
"crouch","to bend one's back forward from the waist on down"
"casino","a card game in which cards face up on the table are taken with eligible cards in the hand"
"casino","a public building for gambling and entertainment"
"cannon","a shot in billiards in which the cue ball contacts one object ball and then the other"
"cannon","lower part of the leg extending from the hock to the fetlock in hoofed mammals"
"cannon","a large artillery gun that is usually on wheels"
"cannon","heavy automatic gun fired from an airplane"
"cannon","(Middle Ages) a cylindrical piece of armor plate to protect the arm"
"cannon","heavy gun fired from a tank"
"cannon","to fire a cannon"
"cannon","to make a cannon"
"circus","a performance given by a traveling company of acrobats, clowns, and trained animals"
"circus","a frenetic disorganized (and often comic) disturbance suggestive of a large public entertainment"
"circus","an arena consisting of an oval or circular area enclosed by tiers of seats and usually covered by a tent"
"circus","(antiquity) an open-air stadium for chariot races and gladiatorial games"
"circus","a travelling company of entertainers"
"cancan","a high-kicking dance of French origin performed by a female chorus line"
"chasse","in ballet, quick gliding steps with one foot always leading"
"chasse","to perform a chasse step, in ballet"
"curacy","the position of a curate"
"corvee","unpaid labor (as for the maintenance of roads) required by a lord of his vassals in lieu of taxes"
"coding","act of writing in code or cipher"
"census","a periodic count of the population"
"census","to conduct a census"
"charge","a special assignment that is given to a person or group"
"charge","attention and management implying responsibility for safety"
"charge","an impetuous rush toward someone or something"
"charge","a quantity of explosive to be set off at one time"
"charge","heraldry consisting of a design or image depicted on a shield"
"charge","in criminal law, a pleading describing some wrong or offense"
"charge","an assertion that someone is guilty of a fault or offence"
"charge","a formal statement of a command or injunction to do something"
"charge","request for payment of a debt"
"charge","the swift release of a store of affective force"
"charge","the libidinal energy invested in some idea or person or object"
"charge","a person committed to your care"
"charge","the quantity of unbalanced electricity in a body (either positive or negative) and construed as an excess or deficiency of electrons"
"charge","the price charged for some article or service"
"charge","financial liabilities (such as a tax)"
"charge","to saturate"
"charge","to energize a battery by passing a current through it in the direction opposite to discharge"
"charge","to cause formation of a net electrical charge in or on"
"charge","to set or ask for a certain price"
"charge","to attribute responsibility to"
"charge","to instruct or command with authority"
"charge","to instruct a jury about the law, its application, and the weighing of evidence"
"charge","to impose a task upon, assign a responsibility to"
"charge","to blame for, make a claim of wrongdoing or misbehavior against"
"charge","to make an accusatory claim"
"charge","to file a formal charge against"
"charge","to make a rush at or sudden attack upon, as in battle"
"charge","to direct into a position for use"
"charge","to fill or load to capacity"
"charge","to provide a device with something necessary"
"charge","to place a heraldic bearing on"
"charge","to cause to be agitated, excited, or roused"
"charge","to lie down on command, of hunting dogs"
"charge","to move quickly and violently"
"charge","to pay with a credit card"
"charge","to demand payment"
"charge","to enter a certain amount as a charge"
"charge","to give over to another for care or safekeeping"
"charge","to cause to be admitted"
"charge","to assign a duty, responsibility or obligation to"
"clench","the act of grasping"
"clench","a small slip noose made with seizing"
"clench","to squeeze together tightly"
"clench","to hold in a tight grasp"
"clutch","the act of grasping"
"clutch","a coupling that connects or disconnects driving and driven parts of a driving mechanism"
"clutch","a pedal or lever that engages or disengages a rotating shaft and a driving mechanism"
"clutch","a woman's strapless purse that is carried in the hand"
"clutch","a collection of things or persons to be handled together"
"clutch","a number of birds hatched at the same time"
"clutch","a tense critical situation"
"clutch","to take hold of"
"clutch","to hold firmly, usually with one's hands"
"chance","a risk involving danger"
"chance","a measure of how likely it is that some event will occur"
"chance","an unknown and unpredictable phenomenon that causes an event to result one way rather than another"
"chance","the possibility of future success"
"chance","a possibility due to a favorable combination of circumstances"
"chance","to come upon, as if by accident"
"chance","to take a risk in the hope of a favorable outcome"
"chance","to be the case by chance"
"chance","occurring or appearing or singled out by chance"
"convoy","the act of escorting while in transit"
"convoy","a collection of merchant ships with an escort of warships"
"convoy","a procession of land vehicles traveling together"
"convoy","to escort in transit"
"catnap","sleeping for a short period of time (usually not in bed)"
"catnap","to take a short, light nap"
"combat","an engagement fought between two military forces"
"combat","the act of fighting"
"combat","to battle or contend against in or as if in a battle"
"camber","the alignment of the wheels of a motor vehicle closer together at the bottom than at the top"
"camber","a slope in the turn of a road or track"
"camber","a slight convexity (as of the surface of a road)"
"camber","to curve upward in the middle"
"church","a service conducted in a house of worship"
"church","a place for public (especially Christian) worship"
"church","one of the groups of Christians who have their own beliefs and forms of worship"
"church","the body of people who attend or belong to a particular local church"
"church","to perform a special church rite or service for"
"chapel","a service conducted in a place of worship that has its own altar"
"chapel","a place of worship that has its own altar"
"carrot","promise of reward as in 'carrot and stick'"
"carrot","orange root"
"carrot","perennial plant widely cultivated as an annual in many varieties for its long conical orange edible roots"
"carrot","deep orange edible root of the cultivated carrot plant"
"coccus","any spherical or nearly spherical bacteria"
"capsid","the outer covering of protein surrounding the nucleic acid of a virus"
"capsid","a variety of leaf bug"
"cosmid","(genetics) a large vector that is made from a bacteriophage and used to clone genes or gene fragments"
"costia","a flagellate that is the cause of the frequently fatal fish disease costiasis"
"cilium","a hairlike projection from the surface of a cell"
"cilium","any of the short curved hairs that grow from the edges of the eyelids"
"chough","a European corvine bird of small or medium size with red legs and glossy black plumage"
"condor","the largest flying birds in the western hemisphere"
"cooter","large river turtle of the southern United States and northern Mexico"
"caiman","a semiaquatic reptile of Central and South America that resembles an alligator but has a more heavily armored belly"
"cayman","a semiaquatic reptile of Central and South America that resembles an alligator but has a more heavily armored belly"
"cochin","Asian breed of large fowl with dense plumage and feathered legs"
"coucal","Old World ground-living cuckoo having a long dagger-like hind claw"
"cushat","Eurasian pigeon with white patches on wings and neck"
"cuckoo","any of numerous European and North American birds having pointed wings and a long tail"
"cuckoo","a man who is a stupid incompetent fool"
"cuckoo","to repeat monotonously, like a cuckoo repeats his call"
"cuscus","woolly-haired monkey-like arboreal marsupial of New Guinea and northern Australia"
"cygnet","a young swan"
"cirrus","a slender flexible animal appendage as on barnacles or crinoids or many insects"
"cirrus","a wispy white cloud (usually of fine ice crystals) at a high altitude (4 to 8 miles)"
"cirrus","usually coiled"
"chaeta","a stiff chitinous seta or bristle especially of an annelid worm"
"cowrie","any of numerous tropical marine gastropods of the genus Cypraea having highly polished usually brightly marked shells"
"cockle","common edible, burrowing European bivalve mollusk that has a strong, rounded shell with radiating ribs"
"cockle","common edible European bivalve"
"cockle","to cause to contract into wrinkles or ridges, as some kinds of cloth after a wetting"
"cockle","to stir up water so as to form ripples"
"chiton","primitive elongated bilaterally symmetrical marine mollusk having a mantle covered with eight calcareous plates"
"chiton","a woolen tunic worn by men and women in ancient Greece"
"cuttle","ten-armed oval-bodied cephalopod with narrow fins as long as the body and a large calcareous internal shell"
"chunga","Argentinian Cariama"
"curlew","large migratory shorebirds of the sandpiper family"
"cocker","a small breed with wavy silky hair"
"cocker","to treat with excessive indulgence"
"cougar","large American feline resembling a lion"
"collie","a silky-coated sheepdog with a long ruff and long narrow head developed in Scotland"
"coyote","small wolf native to western North America"
"coyote","a forest fire fighter who is sent to battle remote and severe forest fires (often for days at a time)"
"coyote","someone who smuggles illegal immigrants into the United States (usually across the Mexican border)"
"coydog","offspring of a coyote and a dog"
"chetah","long-legged spotted cat of Africa and southwestern Asia having nonretractile claws"
"cootie","a parasitic louse that infests the body of human beings"
"clerid","predacious on other insects"
"chigoe","small tropical flea"
"coreid","a true bug"
"chinch","bug of temperate regions that infests especially beds and feeds on human blood"
"cicada","stout-bodied insect with large membranous wings"
"cicala","stout-bodied insect with large membranous wings"
"copper","any of various small butterflies of the family Lycaenidae having coppery wings"
"copper","a reddish-brown color resembling the color of polished copper"
"copper","uncomplimentary terms for a policeman"
"copper","a copper penny"
"copper","a ductile malleable reddish-brown corrosion-resistant diamagnetic metallic element"
"copper","to coat with a layer of copper"
"cocoon","silky envelope spun by the larvae of many insects to protect pupas and by spiders to protect eggs"
"cocoon","to wrap in or as if in a cocoon, as for protection"
"cocoon","to retreat as if into a cocoon, as from an unfriendly environment"
"cayuse","a small native range horse"
"cervid","distinguished from Bovidae by the male's having solid deciduous antlers"
"cupule","a sucker on the feet of certain flies"
"cupule","cup-shaped structure of hardened bracts at the base of an acorn"
"chacma","greyish baboon of southern and eastern Africa"
"croupe","the part of an animal that corresponds to the human buttocks"
"colugo","arboreal nocturnal mammal of southeast Asia and the Philippines resembling a lemur and having a fold of skin on each side from neck to tail that is used for long gliding leaps"
"caplin","very small northern fish"
"conger","large dark-colored scaleless marine eel found in temperate and tropical coastal waters"
"caribe","small voraciously carnivorous freshwater fishes of South America that attack and destroy living animals"
"clinid","mostly small blennioid fishes of coral reefs and seagrass beds"
"cunner","common in north Atlantic coastal waters of the United States"
"cellar","the lowermost portion of a structure partly or wholly below ground level"
"cellar","storage space where wines are stored"
"cellar","an excavation where root vegetables are stored"
"castor","a hat made with the fur of a beaver or similar material"
"castor","a pivoting roller attached to the bottom of furniture or trucks or portable machines to make them movable"
"castor","a shaker with a perforated top for sprinkling powdered sugar"
"camise","a loose shirt or tunic"
"camlet","a fabric of Asian origin"
"camlet","a garment made of camlet fabric"
"caftan","a cotton or silk cloak with full sleeves and sash reaching down to the ankles"
"camper","a recreational vehicle equipped for camping out while traveling"
"camper","someone living temporarily in a tent or lodge for recreation"
"calash","the folding hood of a horse-drawn carriage"
"calash","a woman's large folded hooped hood"
"cabana","a small tent used as a dressing room beside the sea or a swimming pool"
"candle","stick of wax with a wick in the middle"
"candle","the basic unit of luminous intensity adopted under the Systeme International d'Unites"
"candle","to examine eggs for freshness by holding them against a light"
"calkin","a metal cleat on the bottom front of a horseshoe to prevent slipping"
"cangue","an instrument of punishment formerly used in China for petty criminals"
"calpac","a high-crowned black cap (usually made of felt or sheepskin) worn by men in Turkey and Iran and the Caucasus"
"camail","a medieval hood of mail suspended from a basinet to protect the head and neck"
"camera","equipment for taking photographs"
"camera","television equipment consisting of a lens system that focuses an image on a photosensitive mosaic that is scanned by an electron beam"
"cachet","a seal on a letter"
"cachet","a warrant formerly issued by a French king who could warrant imprisonment or death in a signed letter under his seal"
"cachet","an indication of approved or superior status"
"cantle","the back of a saddle seat"
"canvas","a heavy, closely woven fabric used for clothing, chairs, sails or tents"
"canvas","the mat that forms the floor of the ring in which boxers or professional wrestlers compete"
"canvas","an oil painting on canvas fabric"
"canvas","a tent made of canvas fabric"
"canvas","a large piece of fabric (usually canvas fabric) by means of which wind is used to propel a sailing vessel"
"canvas","the setting for a narrative or fictional or dramatic account"
"canvas","to consider in detail and subject to an analysis in order to discover essential features or meaning"
"canvas","to cover with canvas"
"canvas","to get the opinions of people by asking specific questions"
"canvas","to solicit votes from potential voters in an electoral campaign"
"carbon","a copy made with carbon paper"
"carbon","an abundant nonmetallic tetravalent element occurring in three allotropic forms: amorphous carbon and graphite and diamond"
"carbon","a thin paper coated on one side with a dark waxy substance (often containing carbon)"
"carack","a large galleon sailed in the Mediterranean as a merchantman"
"carrel","small individual study area in a library"
"carboy","a large bottle for holding corrosive liquids"
"casing","the enclosing frame around a door or window opening"
"casing","the outermost covering of a pneumatic tire"
"casing","the housing or outer covering of something"
"casket","small and often ornate box for holding jewels or other valuables"
"casket","box in which a corpse is buried or cremated"
"casket","to enclose in a casket"
"casque","(15-16th century) any armor for the head"
"carton","a box made of cardboard"
"carton","the quantity contained in a carton"
"caster","a pivoting roller attached to the bottom of furniture or trucks or portable machines to make them movable"
"caster","a shaker with a perforated top for sprinkling powdered sugar"
"caster","a worker who casts molten metal into finished products"
"capote","a long cloak with a hood that can be pulled over the head"
"capote","a long overcoat with a hood that can be pulled over the head"
"casein","a water-base paint made with a protein precipitated from milk"
"casein","a milk protein used in making e.g. plastics and adhesives"
"casern","military barracks in a garrison town"
"canopy","a covering, usually of cloth, that serves as a roof to shelter an area from the weather"
"canopy","the umbrellalike part of a parachute that fills with air"
"canopy","the transparent covering of an aircraft cockpit"
"canopy","to cover with a canopy"
"carafe","a bottle with a stopper"
"chaise","a carriage consisting of two wheels and a calash top"
"chaise","a long chair"
"chalet","a Swiss house with a sloping roof and wide eaves or a house built in this style"
"cerate","a hard medicated paste made of lard or oil mixed with wax or resin"
"chador","a cloth used as a head covering (and veil and shawl) by Muslim and Hindu women"
"chadar","a cloth used as a head covering (and veil and shawl) by Muslim and Hindu women"
"catgut","a strong cord made from the intestines of sheep and used in surgery"
"catgut","perennial subshrub of eastern North America having downy leaves yellowish and rose flowers and"
"censer","a container for burning incense (especially one that is swung on a chain in a religious ritual)"
"clevis","a coupler shaped like the letter U with holes through each end so a bolt or pin can pass through the holes to complete the coupling"
"chintz","a brightly printed and glazed cotton fabric"
"clinic","a healthcare facility for outpatient care"
"clinic","meeting for diagnosis of problems and instruction or remedial work in a particular activity"
"clinic","a medical establishment run by a group of medical specialists"
"chukka","a shoe that comes up to the ankle and is laced through two or three pairs of eyelets"
"chukka","(polo) one of six divisions into which a polo match is divided"
"chisel","an edge tool with a flat steel blade with a cutting edge"
"chisel","to carve with a chisel"
"chisel","to deprive somebody of something by deceit"
"chisel","to engage in deceitful behavior"
"cither","a 16th century musical instrument resembling a guitar with a pear-shaped soundbox and wire strings"
"cither","a musical stringed instrument with strings stretched over a flat sounding board"
"citole","a 16th century musical instrument resembling a guitar with a pear-shaped soundbox and wire strings"
"civies","civilian garb as opposed to a military uniform"
"cinema","a theater where films are shown"
"cinema","a medium that disseminates moving pictures"
"choker","a high tight collar"
"choker","necklace that fits tightly around a woman's neck"
"choker","someone who is unable to perform effectively because of nervous tension or agitation"
"choker","someone who kills by strangling"
"chokey","British slang (dated) for a prison"
"cleats","shoes with leather or metal projections on the soles"
"chrism","a consecrated ointment consisting of a mixture of oil and balsam"
"colors","a flag that shows its nationality"
"colors","a distinguishing emblem"
"coffer","a chest especially for storing valuables"
"coffer","an ornamental sunken panel in a ceiling or dome"
"coffin","box in which a corpse is buried or cremated"
"coffin","to place into a coffin"
"cloche","a woman's close-fitting hat that resembles a helmet"
"cloche","a low transparent cover put over young plants to protect them from cold"
"colter","a sharp steel wedge that precedes the plow and cuts vertically through the soil"
"coatee","a short close-fitting coat"
"column","a tall vertical cylindrical architectural structure standing upright and used to support a structure"
"column","a vertical cylindrical structure standing alone and not supporting anything (such as a monument)"
"column","a vertical glass tube used in column chromatography"
"column","any tubular or pillar-like supporting structure in the body"
"column","a page or text that is vertically divided"
"column","an article giving opinions or perspectives"
"column","a line of units following one after another"
"column","a vertical array of numbers or other information"
"column","anything that approximates the shape of a column or tower"
"comber","a machine that separates and straightens the fibers of cotton or wool"
"comber","a long curling sea wave"
"comber","a person who separates and straightens the fibers of cotton or wool"
"closet","a small private room for study or prayer"
"closet","a small room (or recess) or cabinet used for storage space"
"closet","a tall piece of furniture that provides storage space for clothes"
"closet","a toilet in Britain"
"closet","to confine to a small space, as for intensive work"
"cobble","rectangular paving stone with curved top"
"cobble","to repair or mend"
"cobble","to pave with cobblestones"
"cobweb","a dense elaborate spider web that is more efficient than the orb web"
"cobweb","filaments from a web that was spun by a spider"
"cobweb","a fabric so delicate and transparent as to resemble a web of a spider"
"cocain","a narcotic (alkaloid) extracted from coca leaves"
"collet","a band or collar that holds an individual stone in a jewelry setting"
"collet","a cone-shaped chuck used for holding cylindrical pieces in a lathe"
"collet","a metal cap or band placed on a wooden pole to prevent splitting"
"corker","a machine that is used to put corks in bottles"
"corker","(dated slang) a remarkable or excellent thing or person"
"corner","the intersection of two streets"
"corner","(architecture) solid exterior angle of a building"
"corner","an interior angle formed by two meeting walls"
"corner","the point where two lines meet or intersect"
"corner","a place off to the side of an area"
"corner","a remote area"
"corner","the point where three areas or surfaces meet or intersect"
"corner","a projecting part where two sides or edges meet"
"corner","a small concavity"
"corner","a predicament from which a skillful or graceful escape is impossible"
"corner","a temporary monopoly on a kind of commercial trade"
"corner","to turn a corner"
"corner","to force a person or an animal into a position from which he cannot escape"
"corner","to gain control over"
"cooker","a utensil for cooking"
"cooler","a refrigerator for cooling liquids"
"cooler","a cell for violent prisoners"
"cooler","an iced drink especially white wine and fruit juice"
"cornet","a brass musical instrument with a brilliant tone"
"corona","a long cigar with blunt ends"
"corona","(anatomy) any structure that resembles a crown in shape"
"corona","the outermost region of the sun's atmosphere"
"corona","one or more circles of light seen around a luminous object"
"corona","an electrical discharge accompanied by ionization of surrounding atmosphere"
"corona","(botany) the trumpet-shaped or cup-shaped outgrowth of the corolla of a daffodil or narcissus flower"
"corset","a woman's close-fitting foundation garment"
"corset","to dress with a corset"
"corbel","(architecture) a triangular bracket of brick or stone (usually of slight extent)"
"corbel","to furnish with a corbel"
"cordon","adornment consisting of an ornamental ribbon or cord"
"cordon","cord or ribbon worn as an insignia of honor or rank"
"cordon","a series of sentinels or of military posts enclosing or guarding some place or thing"
"cradle","a baby bed with sides and rockers"
"cradle","a trough that can be rocked back and forth"
"cradle","where something originated or was nurtured in its early existence"
"cradle","birth of a person"
"cradle","to run with the stick"
"cradle","to hold gently and carefully"
"cradle","to wash in a cradle"
"cradle","to cut grain with a cradle scythe"
"cradle","to hold or place in or as if in a cradle"
"cradle","to bring up from infancy"
"crosse","a long racket with a triangular frame"
"cravat","neckwear worn in a slipknot with long ends overlapping vertically in front"
"crayon","writing implement consisting of a colored stick of composition wax used for writing and drawing"
"crayon","to write, draw, or trace with a crayon"
"cudgel","a club that is used as a weapon"
"cudgel","to strike with a cudgel"
"creche","a hospital where foundlings (infant children of unknown parents) are taken in and cared for"
"creche","a representation of Christ's nativity in the stable at Bethlehem"
"crenel","a notch or open space between two merlons in a crenelated battlement"
"crenel","one of a series of rounded projections (or the notches between them) formed by curves along an edge (as the edge of a leaf or piece of cloth or the margin of a shell or a shriveled red blood cell observed in a hypertonic solution etc.)"
"crenel","to supply with battlements"
"crewet","bottle that holds wine or oil or vinegar for the table"
"corral","a pen for cattle"
"corral","to collect or gather"
"corral","to arrange wagons so that they form a corral"
"corral","to enclose in a corral"
"cotter","fastener consisting of a wedge or pin inserted through a slot to hold two other pieces together"
"cotter","a medieval English villein"
"cotter","a peasant farmer in the Scottish Highlands"
"cottar","fastener consisting of a wedge or pin inserted through a slot to hold two other pieces together"
"cottar","a peasant farmer in the Scottish Highlands"
"cotton","fabric woven from cotton fibers"
"cotton","thread made of cotton fibers"
"cotton","erect bushy mallow plant or small tree bearing bolls containing seeds with many long hairy fibers"
"cotton","soft silky fibers from cotton plants in their raw state"
"cotton","to take a liking to"
"curler","a mechanical device consisting of a cylindrical tube around which the hair is wound to curl it"
"cursor","(computer science) indicator consisting of a movable spot of light (an icon) on a visual display"
"cutlas","a short heavy curved sword with one edge"
"cutoff","a device that terminates the flow in a pipe"
"cutoff","a route shorter than the usual one"
"cutoff","a designated limit beyond which something cannot function or must be terminated"
"cuisse","armor plate that protects the thigh"
"cutout","a part that is cut out or is intended to be cut out"
"cutout","a photograph from which the background has been cut away"
"cutout","a switch that interrupts an electric circuit in the event of an overload"
"cutter","a cutting implement"
"cutter","a sailing vessel with a single mast set further back than the mast of a sloop"
"cutter","a boat for communication between ship and shore"
"cutter","someone whose work is cutting (as e.g. cutting cloth for garments)"
"cutter","someone who carves the meat"
"cutter","someone who cuts or carves stone"
"cullis","a gutter in a roof"
"cupola","a roof in the form of a dome"
"cupola","a vertical cylindrical furnace for melting iron for casting"
"cymbal","a percussion instrument consisting of a concave brass disk"
"camion","a low heavy horse cart without sides"
